名前を略さずに書きなさい。,Recognition,(3),Japanese::Vocabulary,2010-09-27,(new),(new),0
Pyramidesのどこはカツ丼食べた？,Recognition,2016-12-07,Japanese::Vocabulary,2012-05-02,250%,"2,5 years",6
当てる,Recognition,2017-01-14,Japanese::Vocabulary,2012-10-15,250%,"2,5 years",4
日本から中国へトンネルを掘るなどということはお話にならない。,Recognition,2017-03-21,Japanese::Vocabulary,2013-02-13,250%,"2,5 years",7
用事,Recognition,2016-10-25,Japanese::Vocabulary,2011-12-12,250%,"2,5 years",7
片付ける,Recognition,2017-03-22,Japanese::Vocabulary,2012-10-15,235%,"2,5 years",9
電気[...]消える。,Recognition,2016-10-31,Japanese::Vocabulary,2011-03-25,250%,"2,5 years",6
結婚披露宴,Recognition,2016-10-19,Japanese::Vocabulary,2011-12-05,250%,"2,5 years",6
一杯どう？,Recognition,2016-10-27,Japanese::Vocabulary,2012-03-19,250%,"2,5 years",6
ナイフ,Recognition,2016-04-14,Japanese::Vocabulary,2010-11-09,280%,"2,5 years",5
若い,Recognition,2016-12-11,Japanese::Vocabulary,2010-11-09,250%,"2,5 years",6
休憩,Recognition,2017-03-31,Japanese::Vocabulary,2012-10-15,250%,"2,5 years",4
ああ,Recognition,2016-10-29,Japanese::Vocabulary,2010-11-09,250%,"2,5 years",5
散歩,Recognition,2016-06-12,Japanese::Vocabulary,2010-11-09,265%,"2,5 years",5
なぜ,Recognition,2017-01-19,Japanese::Vocabulary,2010-11-09,250%,"2,5 years",6
飲み物,Recognition,2016-11-03,Japanese::Vocabulary,2010-11-09,250%,"2,5 years",6
戦争,Recognition,2016-12-18,Japanese::Vocabulary,2011-10-25,250%,"2,5 years",6
私にはこの文の意味が分からない。,Recognition,2016-12-13,Japanese::Vocabulary,2010-09-27,250%,"2,5 years",6
お金,Recognition,2016-12-13,Japanese::Vocabulary,2010-11-09,235%,"2,5 years",8
～台,Recognition,2016-12-19,Japanese::Vocabulary,2010-11-09,250%,"2,5 years",6
どの記者も、自分の書いた記事をただちに送信した。,Recognition,2016-12-13,Japanese::Vocabulary,2010-11-10,250%,"2,5 years",6
硬い,Recognition,2017-01-20,Japanese::Vocabulary,2012-10-15,265%,"2,5 years",5
日曜日,Recognition,2016-11-05,Japanese::Vocabulary,2010-11-09,250%,"2,5 years",6
さ来年,Recognition,2016-12-22,Japanese::Vocabulary,2010-11-09,250%,"2,5 years",6
民宿,Recognition,2016-12-16,Japanese::Vocabulary,2011-07-18,250%,"2,5 years",6
書庫,Recognition,2016-12-16,Japanese::Vocabulary,2011-07-26,250%,"2,5 years",6
十分,Recognition,2017-01-25,Japanese::Vocabulary,2011-12-02,250%,"2,5 years",6
いつも,Recognition,2016-11-05,Japanese::Vocabulary,2010-11-09,250%,"2,5 years",6
今,Recognition,2016-11-05,Japanese::Vocabulary,2010-11-09,250%,"2,5 years",7
とても,Recognition,2017-01-27,Japanese::Vocabulary,2010-11-09,250%,"2,5 years",6
心配,Recognition,2017-04-17,Japanese::Vocabulary,2012-10-15,230%,"2,5 years",12
油,Recognition,2017-03-07,Japanese::Vocabulary,2012-10-15,250%,"2,5 years",4
でも,Recognition,2016-11-14,Japanese::Vocabulary,2010-11-09,250%,"2,5 years",6
挟み上げる,Recognition,2016-11-13,Japanese::Vocabulary,2011-12-29,250%,"2,5 years",6
紅茶,Recognition,2017-01-30,Japanese::Vocabulary,2010-11-09,250%,"2,5 years",6
視点,Recognition,2017-01-30,Japanese::Vocabulary,2011-07-26,250%,"2,5 years",6
弟,Recognition,2017-03-09,Japanese::Vocabulary,2010-11-09,235%,"2,5 years",9
どなた,Recognition,2016-12-24,Japanese::Vocabulary,2010-11-09,250%,"2,5 years",6
痛い,Recognition,2016-12-25,Japanese::Vocabulary,2010-11-09,250%,"2,5 years",6
公園,Recognition,2017-02-01,Japanese::Vocabulary,2010-11-09,250%,"2,5 years",6
育てる,Recognition,2017-04-10,Japanese::Vocabulary,2012-10-15,235%,"2,5 years",8
初め/始め,Recognition,2016-10-24,Japanese::Vocabulary,2010-11-09,265%,"2,5 years",5
虹,Recognition,2017-01-01,Japanese::Vocabulary,2011-11-23,250%,"2,5 years",6
遠い,Recognition,2017-01-02,Japanese::Vocabulary,2010-11-09,250%,"2,5 years",6
カレー,Recognition,2017-01-31,Japanese::Vocabulary,2010-11-09,250%,"2,5 years",6
ください,Recognition,2016-11-14,Japanese::Vocabulary,2010-11-09,250%,"2,5 years",7
果物,Recognition,2016-12-28,Japanese::Vocabulary,2010-11-09,250%,"2,5 years",6
我慢,Recognition,2016-11-06,Japanese::Vocabulary,2011-05-05,265%,"2,5 years",5
エレベーター,Recognition,2016-11-21,Japanese::Vocabulary,2010-11-09,250%,"2,5 years",6
受ける,Recognition,2017-02-06,Japanese::Vocabulary,2011-03-09,250%,"2,5 years",6
あと少し急ぐ気持ちが事故のもと,Recognition,2017-01-06,Japanese::Vocabulary,2010-09-29,250%,"2,5 years",6
最近,Recognition,2017-02-07,Japanese::Vocabulary,2011-07-25,250%,"2,5 years",6
送受信,Recognition,2017-01-07,Japanese::Vocabulary,2011-01-31,250%,"2,5 years",6
涙,Recognition,2016-11-24,Japanese::Vocabulary,2011-03-24,250%,"2,5 years",7
兄はその複雑な問題を解くことができなかった。,Recognition,2017-02-11,Japanese::Vocabulary,2010-11-11,250%,"2,5 years",6
口,Recognition,2017-01-11,Japanese::Vocabulary,2010-11-09,250%,"2,6 years",6
勇気,Recognition,2017-01-06,Japanese::Vocabulary,2011-03-24,250%,"2,6 years",6
表,Recognition,2017-01-06,Japanese::Vocabulary,2011-07-27,250%,"2,6 years",6
米粒,Recognition,2017-02-25,Japanese::Vocabulary,2011-11-30,250%,"2,6 years",7
十,Recognition,2017-02-15,Japanese::Vocabulary,2010-11-09,250%,"2,6 years",6
角度,Recognition,2017-02-12,Japanese::Vocabulary,2011-02-23,250%,"2,6 years",6
叶う,Recognition,2017-01-10,Japanese::Vocabulary,2011-03-24,250%,"2,6 years",8
浴びる,Recognition,2017-03-27,Japanese::Vocabulary,2012-10-15,250%,"2,6 years",4
戸,Recognition,2017-01-14,Japanese::Vocabulary,2010-11-09,250%,"2,6 years",6
旅館,Recognition,2017-01-16,Japanese::Vocabulary,2011-07-18,250%,"2,6 years",6
持つ,Recognition,2017-01-17,Japanese::Vocabulary,2010-11-09,250%,"2,6 years",6
軽視,Recognition,2017-03-08,Japanese::Vocabulary,2011-02-22,235%,"2,6 years",9
眠い,Recognition,2016-11-19,Japanese::Vocabulary,2011-05-05,265%,"2,6 years",5
朝御飯,Recognition,2017-02-25,Japanese::Vocabulary,2010-11-09,250%,"2,6 years",7
喫茶店,Recognition,2017-02-26,Japanese::Vocabulary,2010-11-09,250%,"2,6 years",6
寒い,Recognition,2017-02-27,Japanese::Vocabulary,2010-11-09,250%,"2,6 years",6
記録,Recognition,2017-04-05,Japanese::Vocabulary,2011-01-31,230%,"2,6 years",10
廊下,Recognition,2017-01-23,Japanese::Vocabulary,2010-11-09,250%,"2,6 years",6
笑う,Recognition,2017-05-09,Japanese::Vocabulary,2012-10-15,250%,"2,6 years",7
雨,Recognition,2017-01-24,Japanese::Vocabulary,2010-11-09,250%,"2,6 years",5
～月,Recognition,2017-03-03,Japanese::Vocabulary,2010-11-09,250%,"2,6 years",6
布団,Recognition,2017-03-18,Japanese::Vocabulary,2011-12-07,250%,"2,6 years",6
会う,Recognition,2017-03-08,Japanese::Vocabulary,2010-11-09,250%,"2,6 years",6
用事,Recognition,2017-05-14,Japanese::Vocabulary,2012-10-15,250%,"2,6 years",7
門,Recognition,2017-02-01,Japanese::Vocabulary,2010-11-09,250%,"2,6 years",6
地震,Recognition,2017-02-03,Japanese::Vocabulary,2011-05-11,250%,"2,6 years",6
電気[...]消す。,Recognition,2017-04-20,Japanese::Vocabulary,2011-03-25,235%,"2,6 years",8
今月,Recognition,2017-03-16,Japanese::Vocabulary,2010-11-09,250%,"2,6 years",6
好き,Recognition,2017-03-16,Japanese::Vocabulary,2010-11-09,250%,"2,6 years",6
降る,Recognition,2017-03-16,Japanese::Vocabulary,2010-11-09,250%,"2,6 years",8
クラス,Recognition,2017-03-17,Japanese::Vocabulary,2010-11-09,250%,"2,6 years",5
全部,Recognition,2017-04-25,Japanese::Vocabulary,2010-11-09,250%,"2,6 years",6
転送,Recognition,2017-04-25,Japanese::Vocabulary,2011-07-29,230%,"2,6 years",10
上手,Recognition,2017-04-30,Japanese::Vocabulary,2010-11-09,235%,"2,6 years",8
試験,Recognition,2017-03-21,Japanese::Vocabulary,2011-07-26,250%,"2,7 years",6
～時間,Recognition,2017-03-23,Japanese::Vocabulary,2010-11-09,250%,"2,7 years",6
あと少し急ぐ気持ちが事故のもと手順まもって安全作業,Recognition,2017-05-06,Japanese::Vocabulary,2010-11-29,250%,"2,7 years",6
日々の声かけ心がけみんなできずこう安全職場,Recognition,2017-03-25,Japanese::Vocabulary,2010-10-01,250%,"2,7 years",6
自動車,Recognition,2017-05-08,Japanese::Vocabulary,2010-11-09,250%,"2,7 years",6
旅館,Recognition,2017-06-01,Japanese::Vocabulary,2012-10-15,250%,"2,7 years",7
練習,Recognition,2017-02-16,Japanese::Vocabulary,2010-11-09,250%,"2,7 years",6
かかる,Recognition,2017-03-27,Japanese::Vocabulary,2010-11-09,250%,"2,7 years",7
代わり,Recognition,2017-05-10,Japanese::Vocabulary,2011-07-26,250%,"2,7 years",6
妻,Recognition,2017-04-28,Japanese::Vocabulary,2012-05-15,250%,"2,7 years",6
～か月,Recognition,2017-05-06,Japanese::Vocabulary,2010-11-09,250%,"2,7 years",7
その人形は、ほこりをかぶって、部屋の隅に立っていた。,Recognition,2017-05-05,Japanese::Vocabulary,2012-05-16,250%,"2,7 years",6
品物,Recognition,2017-05-08,Japanese::Vocabulary,2011-10-25,250%,"2,7 years",6
厚さ,Recognition,2017-04-12,Japanese::Vocabulary,2011-07-26,250%,"2,7 years",6
昨日は訓練だった。,Recognition,2017-04-13,Japanese::Vocabulary,2010-09-30,250%,"2,7 years",6
庭,Recognition,2017-05-02,Japanese::Vocabulary,2010-11-09,250%,"2,7 years",6
半,Recognition,2017-05-15,Japanese::Vocabulary,2010-11-09,250%,"2,7 years",6
稲,Recognition,2017-02-22,Japanese::Vocabulary,2011-11-25,250%,"2,7 years",6
～階,Recognition,2017-05-12,Japanese::Vocabulary,2010-11-09,235%,"2,7 years",8
たぶん,Recognition,2016-06-27,Japanese::Vocabulary,2010-11-09,280%,"2,7 years",5
七つ,Recognition,2017-05-14,Japanese::Vocabulary,2010-11-09,250%,"2,7 years",7
観光,Recognition,2017-04-16,Japanese::Vocabulary,2011-12-31,250%,"2,7 years",6
布,Recognition,2017-04-05,Japanese::Vocabulary,2011-10-26,250%,"2,7 years",6
今日,Recognition,2017-04-06,Japanese::Vocabulary,2010-11-09,250%,"2,7 years",6
今度,Recognition,2017-05-19,Japanese::Vocabulary,2012-03-19,250%,"2,7 years",6
できる,Recognition,2017-04-10,Japanese::Vocabulary,2010-11-09,250%,"2,7 years",6
あまり,Recognition,2017-05-13,Japanese::Vocabulary,2010-11-09,250%,"2,7 years",6
コップ,Recognition,2017-05-27,Japanese::Vocabulary,2010-11-09,250%,"2,7 years",5
不可能,Recognition,2017-05-23,Japanese::Vocabulary,2011-12-09,250%,"2,7 years",6
予定,Recognition,2017-06-06,Japanese::Vocabulary,2012-10-15,250%,"2,7 years",7
漫画家,Recognition,2017-04-26,Japanese::Vocabulary,2011-12-02,250%,"2,7 years",6
ナンパ,Recognition,2017-05-22,Japanese::Vocabulary,2011-12-02,250%,"2,7 years",6
薄い,Recognition,2017-05-26,Japanese::Vocabulary,2010-11-09,250%,"2,7 years",7
五,Recognition,2017-04-28,Japanese::Vocabulary,2010-11-09,250%,"2,7 years",7
答える,Recognition,2017-04-16,Japanese::Vocabulary,2010-11-09,250%,"2,7 years",6
言葉,Recognition,2017-05-17,Japanese::Vocabulary,2010-11-09,250%,"2,7 years",8
座る,Recognition,2017-05-26,Japanese::Vocabulary,2010-11-09,250%,"2,7 years",7
幸せ,Recognition,2017-04-28,Japanese::Vocabulary,2011-12-13,250%,"2,7 years",6
我が儘,Recognition,2017-04-16,Japanese::Vocabulary,2012-03-05,250%,"2,7 years",6
さあ,Recognition,2017-05-27,Japanese::Vocabulary,2010-11-09,250%,"2,7 years",7
九,Recognition,2017-04-18,Japanese::Vocabulary,2010-11-09,250%,"2,7 years",7
そば,Recognition,2017-04-30,Japanese::Vocabulary,2010-11-09,250%,"2,7 years",5
賢臣,Recognition,2017-04-18,Japanese::Vocabulary,2011-05-02,250%,"2,7 years",7
立つ,Recognition,2017-05-29,Japanese::Vocabulary,2010-11-09,250%,"2,7 years",5
致す,Recognition,2017-05-27,Japanese::Vocabulary,2010-12-07,250%,"2,7 years",7
困る,Recognition,2017-03-15,Japanese::Vocabulary,2010-11-09,250%,"2,7 years",6
～本,Recognition,2017-06-04,Japanese::Vocabulary,2010-11-09,250%,"2,7 years",7
あなたはどこへ向かっているのですか？,Recognition,2017-06-06,Japanese::Vocabulary,2010-10-07,250%,"2,7 years",7
では,Recognition,2016-11-17,Japanese::Vocabulary,2010-11-09,265%,"2,7 years",6
側,Recognition,2017-05-26,Japanese::Vocabulary,2010-11-09,250%,"2,7 years",7
ギター,Recognition,2017-06-03,Japanese::Vocabulary,2010-11-09,250%,"2,7 years",7
四つ,Recognition,2017-05-27,Japanese::Vocabulary,2010-11-09,250%,"2,7 years",6
正月,Recognition,2017-06-12,Japanese::Vocabulary,2012-01-10,250%,"2,8 years",6
青,Recognition,2017-05-09,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",6
かける,Recognition,2017-06-06,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",7
各位,Recognition,2017-04-27,Japanese::Vocabulary,2011-07-26,250%,"2,8 years",6
予防,Recognition,2017-06-13,Japanese::Vocabulary,2011-02-22,250%,"2,8 years",6
大きなお世話,Recognition,2017-05-29,Japanese::Vocabulary,2011-12-13,250%,"2,8 years",6
頭,Recognition,2017-06-11,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",7
動物,Recognition,2017-06-12,Japanese::Vocabulary,2011-02-25,250%,"2,8 years",6
用,Recognition,2017-07-06,Japanese::Vocabulary,2012-10-15,250%,"2,8 years",7
買い物,Recognition,2017-06-07,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",7
早い,Recognition,2017-05-01,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",6
髪型,Recognition,2017-06-10,Japanese::Vocabulary,2011-05-05,250%,"2,8 years",7
キロ/キロメートル,Recognition,2017-06-15,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",7
食堂,Recognition,2017-06-12,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",5
野菜,Recognition,2017-05-03,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",6
忘れ物,Recognition,2017-07-10,Japanese::Vocabulary,2012-10-15,250%,"2,8 years",7
意外,Recognition,2017-06-16,Japanese::Vocabulary,2012-05-26,250%,"2,8 years",7
質問,Recognition,2017-06-15,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",8
寝る,Recognition,2017-05-06,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",6
ペン,Recognition,2017-06-15,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",7
土曜日に友達の家でいます。,Recognition,2017-06-22,Japanese::Vocabulary,2012-05-02,250%,"2,8 years",6
～くらい/ぐらい,Recognition,2017-06-15,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",7
車,Recognition,2017-06-16,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",5
新聞,Recognition,2017-06-19,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",7
時計,Recognition,2017-05-19,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",6
街,Recognition,2017-05-07,Japanese::Vocabulary,2011-07-25,250%,"2,8 years",6
神社,Recognition,2017-06-16,Japanese::Vocabulary,2012-01-10,250%,"2,8 years",6
～週間,Recognition,2017-06-17,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",7
ラジカセ,Recognition,2017-05-20,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",6
万,Recognition,2017-06-22,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",5
再来,Recognition,2017-05-09,Japanese::Vocabulary,2011-05-11,250%,"2,8 years",6
所長,Recognition,2017-05-21,Japanese::Vocabulary,2011-09-03,250%,"2,8 years",8
友達と国際パーティーを作りました。３０人来ました。,Recognition,2017-06-22,Japanese::Vocabulary,2012-05-02,250%,"2,8 years",7
キロ/キログラム,Recognition,2017-06-23,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",5
～日,Recognition,2017-05-11,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",6
光学,Recognition,2017-06-17,Japanese::Vocabulary,2011-02-21,250%,"2,8 years",6
ズボン,Recognition,2017-05-24,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",6
電車,Recognition,2017-06-25,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",8
どこ,Recognition,2017-06-24,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",6
数学,Recognition,2017-06-28,Japanese::Vocabulary,2011-02-25,250%,"2,8 years",6
降りる,Recognition,2017-06-14,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",7
明日はピクニックに行くつもりだ。,Recognition,2017-06-27,Japanese::Vocabulary,2010-09-29,250%,"2,8 years",7
そう/そうです,Recognition,2017-05-14,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",5
完了,Recognition,2017-06-27,Japanese::Vocabulary,2011-02-25,250%,"2,8 years",6
いす,Recognition,2017-06-28,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",7
誰かがやるさ この対応 思う以前に まず行動,Recognition,2017-07-01,Japanese::Vocabulary,2011-03-04,250%,"2,8 years",6
人気があるのですか。,Recognition,2017-06-30,Japanese::Vocabulary,2012-03-19,250%,"2,8 years",6
交番,Recognition,2017-06-27,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",5
部屋[...]出た。,Recognition,2017-06-26,Japanese::Vocabulary,2011-03-25,250%,"2,8 years",7
お姉さん,Recognition,2017-07-02,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",7
スリッパ,Recognition,2017-07-01,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",5
結構,Recognition,2017-07-06,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",6
来年,Recognition,2017-07-03,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",7
休み,Recognition,2017-07-03,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",7
まじめな人,Recognition,2017-07-03,Japanese::Vocabulary,2011-02-25,250%,"2,8 years",7
電気[...]ついた。,Recognition,2017-06-27,Japanese::Vocabulary,2011-03-25,250%,"2,8 years",6
蛇,Recognition,2017-07-06,Japanese::Vocabulary,2012-01-18,250%,"2,8 years",8
豚肉,Recognition,2017-07-01,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",7
～枚,Recognition,2017-07-04,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",7
暗い,Recognition,2017-07-02,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",7
まだ,Recognition,2017-07-09,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",6
片仮名,Recognition,2017-07-07,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",7
部屋,Recognition,2017-05-24,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",5
写真,Recognition,2017-07-07,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",7
お菓子,Recognition,2017-07-09,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",8
きれい,Recognition,2017-07-04,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",6
天気,Recognition,2017-06-26,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",6
読む,Recognition,2017-07-04,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",6
気温,Recognition,2017-07-11,Japanese::Vocabulary,2011-11-21,250%,"2,8 years",8
行く,Recognition,2017-07-12,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",7
入れる,Recognition,2017-07-12,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",8
～中,Recognition,2017-07-12,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",8
夏,Recognition,2017-07-10,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",5
私たちは買い物に中心街に行く。,Recognition,2017-07-07,Japanese::Vocabulary,2010-09-30,250%,"2,8 years",7
それから,Recognition,2017-07-07,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",7
どう,Recognition,2017-07-11,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",8
曲げる,Recognition,2017-07-13,Japanese::Vocabulary,2011-07-26,250%,"2,8 years",6
伯父/叔父・さん,Recognition,2017-07-08,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",7
小さい,Recognition,2017-05-30,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",5
話,Recognition,2017-07-08,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",7
まずい,Recognition,2017-07-01,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",6
吸う,Recognition,2017-07-16,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",8
それでは,Recognition,2017-07-15,Japanese::Vocabulary,2010-11-09,250%,"2,8 years",7
俗語,Recognition,2017-07-18,Japanese::Vocabulary,2011-12-14,250%,"2,8 years",6
私はズボンをはいた。,Recognition,2017-07-15,Japanese::Vocabulary,2012-05-16,250%,"2,8 years",7
二,Recognition,2017-07-19,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",8
もしもし,Recognition,2017-07-17,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",6
来る,Recognition,2017-07-11,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",5
まっすぐ,Recognition,2017-07-14,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",7
～杯,Recognition,2017-07-12,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",7
こちら,Recognition,2017-07-16,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",7
出入,Recognition,2017-07-23,Japanese::Vocabulary,2011-07-26,250%,"2,9 years",7
もっと,Recognition,2017-07-22,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",7
材料,Recognition,2017-07-25,Japanese::Vocabulary,2012-05-10,250%,"2,9 years",6
お報せ,Recognition,2017-07-24,Japanese::Vocabulary,2012-08-04,250%,"2,9 years",9
カレンダー,Recognition,2017-07-16,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",6
背広,Recognition,2017-07-23,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",7
花,Recognition,2017-07-25,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",6
或る,Recognition,2017-07-25,Japanese::Vocabulary,2011-05-02,250%,"2,9 years",7
学生,Recognition,2017-07-20,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",7
空,Recognition,2017-07-26,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",8
葉書,Recognition,2017-07-19,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",7
任せる,Recognition,2017-07-16,Japanese::Vocabulary,2011-03-01,250%,"2,9 years",6
～ころ/～ごろ,Recognition,2017-07-20,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",7
手紙,Recognition,2017-07-24,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",7
入る,Recognition,2017-07-24,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",6
売る,Recognition,2017-07-26,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",8
黄色い,Recognition,2017-06-12,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",6
丸い/円い,Recognition,2017-07-29,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",5
信じる,Recognition,2017-07-30,Japanese::Vocabulary,2010-11-11,250%,"2,9 years",6
ええ,Recognition,2017-07-23,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",6
右,Recognition,2017-07-24,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",7
山,Recognition,2017-07-28,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",6
人,Recognition,2017-06-27,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",7
取る,Recognition,2017-08-01,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",6
後でやる　そんな心に危険が潜む　今すぐ対応　安全作業,Recognition,2017-07-25,Japanese::Vocabulary,2011-02-17,250%,"2,9 years",7
先月,Recognition,2017-08-01,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",7
地下鉄,Recognition,2017-08-01,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",8
訪ねる,Recognition,2017-07-29,Japanese::Vocabulary,2011-10-05,250%,"2,9 years",6
上座,Recognition,2017-07-26,Japanese::Vocabulary,2011-12-06,250%,"2,9 years",6
映画,Recognition,2017-08-03,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",5
お酒,Recognition,2017-07-27,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",7
緑,Recognition,2017-08-02,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",8
ワイシャツ,Recognition,2017-07-27,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",7
立派な,Recognition,2017-07-31,Japanese::Vocabulary,2011-03-09,250%,"2,9 years",7
たて,Recognition,2017-08-03,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",8
一人,Recognition,2017-07-31,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",8
教育は家庭に始まる。,Recognition,2017-07-28,Japanese::Vocabulary,2011-04-11,250%,"2,9 years",6
騙す,Recognition,2017-08-03,Japanese::Vocabulary,2011-12-05,250%,"2,9 years",6
同じ,Recognition,2017-08-02,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",7
階段,Recognition,2017-07-29,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",7
今晩,Recognition,2017-08-05,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",6
鳥,Recognition,2017-07-29,Japanese::Vocabulary,2010-11-09,245%,"2,9 years",9
甘い,Recognition,2017-08-02,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",7
教える,Recognition,2017-08-06,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",6
傘,Recognition,2017-08-03,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",7
下,Recognition,2017-08-04,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",8
病気,Recognition,2017-08-03,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",7
浜,Recognition,2017-08-03,Japanese::Vocabulary,2012-05-16,250%,"2,9 years",5
the self (for ex the inner self),Recognition,2017-08-01,Japanese::Vocabulary,2010-10-01,250%,"2,9 years",7
ボタン,Recognition,2017-08-05,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",7
お兄さん,Recognition,2017-08-05,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",7
お皿,Recognition,2017-08-03,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",7
すぐ・に,Recognition,2017-08-06,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",5
どれ,Recognition,2017-08-03,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",7
字引,Recognition,2017-08-10,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",6
万年筆,Recognition,2017-08-01,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",6
春,Recognition,2017-07-08,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",6
レコード,Recognition,2017-08-05,Japanese::Vocabulary,2010-11-09,250%,"2,9 years",5
防ぐ,Recognition,2017-08-09,Japanese::Vocabulary,2011-02-25,250%,"2,9 years",7
